,group_code,food_group,cod_item,food_description,group_eng,desc_eng
1441,16,"Pizzas, salgados e sanduíches",8080105,TAPIOCA RECHEADA COM QUEIJO,"Pizzas, snacks and sandwiches",TAPIOCA STUFFED WITH CHEESE
1442,16,"Pizzas, salgados e sanduíches",8080106,TAPIOCA SALGADA RECHEADA,"Pizzas, snacks and sandwiches",STUFFED SALTED TAPIOCA
1443,16,"Pizzas, salgados e sanduíches",8582108,TORTA DE CAMARAO / FRUTOS DO MAR,"Pizzas, snacks and sandwiches",SHRIMP PIE / SEA FRUIT
1444,16,"Pizzas, salgados e sanduíches",8579285,TRANCA SALGADA RECHEADA,"Pizzas, snacks and sandwiches",STUFFED SALT STRAW
1445,16,"Pizzas, salgados e sanduíches",8104904,MINI CHICKEN EMPANADO,"Pizzas, snacks and sandwiches",MINI CHICKEN EMPANADO
1446,16,"Pizzas, salgados e sanduíches",8579055,BOLO DE BATATA COM CARNE,"Pizzas, snacks and sandwiches",POTATO CAKE WITH MEAT
1447,16,"Pizzas, salgados e sanduíches",8505804,CUSCUZ MINEIRO,"Pizzas, snacks and sandwiches",CUSCUS MINEIRO
1448,16,"Pizzas, salgados e sanduíches",8500224,ESFIRRA DE QUEIJO,"Pizzas, snacks and sandwiches",CHEESE SPHERE
1449,16,"Pizzas, salgados e sanduíches",8500343,PAO COM FILE,"Pizzas, snacks and sandwiches",BREAD WITH FILE
1450,16,"Pizzas, salgados e sanduíches",8004403,PAO DE ALHO,"Pizzas, snacks and sandwiches",GARLIC BREAD
1451,16,"Pizzas, salgados e sanduíches",8011801,PAO DE BATATA RECHEADO,"Pizzas, snacks and sandwiches",POTATO BREAD STUFFED
1452,16,"Pizzas, salgados e sanduíches",8500356,SANDUICHE  VEGETARIANO,"Pizzas, snacks and sandwiches",VEGETARIAN SANDWICH
1453,16,"Pizzas, salgados e sanduíches",8500320,SANDUICHE DE QUEIJO MINAS,"Pizzas, snacks and sandwiches",MINAS CHEESE SANDWICH
1454,16,"Pizzas, salgados e sanduíches",8505802,CUSCUZ DE ATUM,"Pizzas, snacks and sandwiches",TUNA COUSCOUS
1455,16,"Pizzas, salgados e sanduíches",8505805,CUSCUZ DE LEGUMES,"Pizzas, snacks and sandwiches",COUSCOUS OF VEGETABLES
1456,16,"Pizzas, salgados e sanduíches",8505504,ESCONDIDINHO DE CARNE SECA,"Pizzas, snacks and sandwiches",HIDDEN MEAT HIDDEN
1457,16,"Pizzas, salgados e sanduíches",8500355,PAO COM SARDINHA,"Pizzas, snacks and sandwiches",BREAD WITH SARDINES
1458,16,"Pizzas, salgados e sanduíches",8006701,PAO DE QUEIJO LIGHT,"Pizzas, snacks and sandwiches",LIGHT CHEESE BREAD
1459,16,"Pizzas, salgados e sanduíches",8582103,TORTA DE CARNE,"Pizzas, snacks and sandwiches",MEAT PIE
1460,16,"Pizzas, salgados e sanduíches",8582110,TORTA DE LEGUMES,"Pizzas, snacks and sandwiches",VEGETABLES PIE
1461,16,"Pizzas, salgados e sanduíches",8505506,ESCONDIDINHO DE FRANGO OU GALINHA,"Pizzas, snacks and sandwiches",CHICKEN OR CHICKEN HIDDEN
1462,16,"Pizzas, salgados e sanduíches",7802901,NUGGETS DE FRANGO,"Pizzas, snacks and sandwiches",CHICKEN NUGGETS
1463,16,"Pizzas, salgados e sanduíches",8579059,BRUSCHETTA,"Pizzas, snacks and sandwiches",BRUSCHETTA
1464,16,"Pizzas, salgados e sanduíches",8500916,PIZZA PRESUNTO,"Pizzas, snacks and sandwiches",HAM PIZZA
1465,16,"Pizzas, salgados e sanduíches",8506801,QUICHE,"Pizzas, snacks and sandwiches",QUICHE
1466,16,"Pizzas, salgados e sanduíches",8582111,TORTA DE PRESUNTO E QUEIJO,"Pizzas, snacks and sandwiches",HAM AND CHEESE PIE
1467,16,"Pizzas, salgados e sanduíches",8582112,TORTA DE QUEIJO / RICOTA,"Pizzas, snacks and sandwiches",CHEESE PIE / RICOTA
1468,16,"Pizzas, salgados e sanduíches",8500342,SANDUICHE DE FILE,"Pizzas, snacks and sandwiches",FILE SANDWICH
1469,16,"Pizzas, salgados e sanduíches",7802905,NUGGET RECHEADO,"Pizzas, snacks and sandwiches",STUFFED NUGGET
1470,16,"Pizzas, salgados e sanduíches",8500232,BOLINHO DE BACALHAU,"Pizzas, snacks and sandwiches",FRIED BALL OF COD
1471,16,"Pizzas, salgados e sanduíches",8500304,CHEESBURGUER,"Pizzas, snacks and sandwiches",CHEESBURGUER
1472,16,"Pizzas, salgados e sanduíches",8500928,PIZZA DE LOMBINHO DEFUMADO,"Pizzas, snacks and sandwiches",Smoked tenderloin pizza
1473,16,"Pizzas, salgados e sanduíches",8500924,PIZZA DE PEPPERONI,"Pizzas, snacks and sandwiches",PEPPERONI PIZZA
1474,16,"Pizzas, salgados e sanduíches",8500936,"PIZZA MARGUERITA (MUCARELA, TOMATE E MANJERICAO)","Pizzas, snacks and sandwiches","PIZZA MARGUERITA (MUCARELA, TOMATO AND BASIL)"
1475,16,"Pizzas, salgados e sanduíches",8500346,SANDUICHE DE CARNE DE PORCO,"Pizzas, snacks and sandwiches",PORK SANDWICH
1476,16,"Pizzas, salgados e sanduíches",8505508,TORTA DE BATATA COM FRANGO,"Pizzas, snacks and sandwiches",POTATO PIE WITH CHICKEN
1477,16,"Pizzas, salgados e sanduíches",8500329,X-BURGUER,"Pizzas, snacks and sandwiches",CHEESEBURGER
1478,16,"Pizzas, salgados e sanduíches",8500209,ACARAJE,"Pizzas, snacks and sandwiches",SHRIMP BEAN BALL
1479,16,"Pizzas, salgados e sanduíches",8500322,CHEESE TUDO,"Pizzas, snacks and sandwiches",CHEESE EVERYTHING
1480,16,"Pizzas, salgados e sanduíches",8500930,PIZZA NAPOLITANA,"Pizzas, snacks and sandwiches",NAPOLITAN PIZZA
1481,16,"Pizzas, salgados e sanduíches",8500344,SANDUICHE DE ROSBIFE,"Pizzas, snacks and sandwiches",ROSBIFE SANDWICH
1482,16,"Pizzas, salgados e sanduíches",8500357,WRAP FRANGO OU GALINHA,"Pizzas, snacks and sandwiches",CHICKEN OR CHICKEN WRAP
1483,16,"Pizzas, salgados e sanduíches",8500359,X-EGG,"Pizzas, snacks and sandwiches",X-EGG
1484,16,"Pizzas, salgados e sanduíches",8500361,X-EGGCHEESEBACON,"Pizzas, snacks and sandwiches",X-EGGCHEESEBACON
1485,16,"Pizzas, salgados e sanduíches",8579090,CANAPE NAO ESPECIFICADO,"Pizzas, snacks and sandwiches",CANAPE NOT SPECIFIED
1486,16,"Pizzas, salgados e sanduíches",8505502,ESCONDIDINHO,"Pizzas, snacks and sandwiches",SHEPHERD'S PIE
1487,16,"Pizzas, salgados e sanduíches",8505514,ESCONDIDINHO DE CAMARAO,"Pizzas, snacks and sandwiches",HIDDEN CAMEROON
1488,16,"Pizzas, salgados e sanduíches",8505509,ESCONDIDINHO DE CARNE,"Pizzas, snacks and sandwiches",MEAT HIDDEN
1489,16,"Pizzas, salgados e sanduíches",8579251,HARUMAKI DE PEIXE,"Pizzas, snacks and sandwiches",FISH HARUMAKI
1490,16,"Pizzas, salgados e sanduíches",8579239,"QUICHE DE PEIXES (SALMAO, ATUM, SARDINHA ETC)","Pizzas, snacks and sandwiches","FISH QUICHE (SALMON, TUNA, SARDINES ETC)"
1491,16,"Pizzas, salgados e sanduíches",8579249,ROLINHO DE PRIMAVERA,"Pizzas, snacks and sandwiches",SPRING ROLL
1492,16,"Pizzas, salgados e sanduíches",8500338,SANDUICHE DE ATUM,"Pizzas, snacks and sandwiches",TUNA SANDWICH
1493,16,"Pizzas, salgados e sanduíches",8582107,TORTA DE BACALHAU,"Pizzas, snacks and sandwiches",COD PIE
1494,16,"Pizzas, salgados e sanduíches",8500358,WRAP DE CARNE,"Pizzas, snacks and sandwiches",MEAT WRAP
1495,16,"Pizzas, salgados e sanduíches",8510202,X-FRANGO OU GALINHA,"Pizzas, snacks and sandwiches",X-CHICKEN OR CHICKEN
1496,16,"Pizzas, salgados e sanduíches",7802906,"NUGGETS, OUTROS","Pizzas, snacks and sandwiches","NUGGETS, OTHERS"
1497,16,"Pizzas, salgados e sanduíches",8505510,BOLO DE AIPIM / MANDIOCA / MACAXERA COM CARNE,"Pizzas, snacks and sandwiches",AIPIM CAKE / CASSAVA / MACAXERA WITH MEAT
1498,16,"Pizzas, salgados e sanduíches",8505513,ESCONDIDINHO DE BACALHAU,"Pizzas, snacks and sandwiches",COD HIDDEN
1499,16,"Pizzas, salgados e sanduíches",8500935,PIZZA DE MUCARELA DE BUFALA E TOMATE SECO,"Pizzas, snacks and sandwiches",BUFALA MUCHARELLA PIZZA AND DRY TOMATO
1500,16,"Pizzas, salgados e sanduíches",8500937,PIZZA VEGETARIANA,"Pizzas, snacks and sandwiches",VEGETARIAN PIZZA
1501,16,"Pizzas, salgados e sanduíches",8582104,TORTA DE CARNE E LEGUMES,"Pizzas, snacks and sandwiches",MEAT AND VEGETABLE PIE
1502,16,"Pizzas, salgados e sanduíches",8500212,ABARA (BAHIA),"Pizzas, snacks and sandwiches",ABARA (BAHIA)
1503,16,"Pizzas, salgados e sanduíches",8505803,CUSCUZ DE CAMARAO,"Pizzas, snacks and sandwiches",COUSCOUS SHRIMP
1504,16,"Pizzas, salgados e sanduíches",8500305,EGGSBURGUER,"Pizzas, snacks and sandwiches",EGGSBURGUER
1505,16,"Pizzas, salgados e sanduíches",8579238,QUICHE DE ALHO PORO,"Pizzas, snacks and sandwiches",GARLIC QUICHE PORO
1506,16,"Pizzas, salgados e sanduíches",8582201,TORTA CAPIXABA,"Pizzas, snacks and sandwiches",CAPIXABA PIE
1507,16,"Pizzas, salgados e sanduíches",8582106,TORTA DE CARNE SECA,"Pizzas, snacks and sandwiches",DRIED MEAT PIE
1508,16,"Pizzas, salgados e sanduíches",8500330,X-CHEDDAR,"Pizzas, snacks and sandwiches",X-CHEDDAR
1509,16,"Pizzas, salgados e sanduíches",8579058,BOLO DE BATATA DOCE COM FRANGO OU GALINHA,"Pizzas, snacks and sandwiches",SWEET POTATO CAKE WITH CHICKEN OR CHICKEN
1510,16,"Pizzas, salgados e sanduíches",8500354,SANDUICHE DE SARDINHA,"Pizzas, snacks and sandwiches",SARDINE SANDWICH
1511,16,"Pizzas, salgados e sanduíches",8500345,PAO COM ROSBIFE,"Pizzas, snacks and sandwiches",BREAD WITH ROSBIFE
1512,16,"Pizzas, salgados e sanduíches",8500321,CHEESE EGG,"Pizzas, snacks and sandwiches",CHEESE EGG
1513,16,"Pizzas, salgados e sanduíches",8582101,TORTA CAIPIRA,"Pizzas, snacks and sandwiches",PIE GRIT
1514,16,"Pizzas, salgados e sanduíches",8500225,ESFIRRA DE RICOTA,"Pizzas, snacks and sandwiches",RICOTA SPHERE
1515,16,"Pizzas, salgados e sanduíches",8582105,TORTA DE CARNE E QUEIJO,"Pizzas, snacks and sandwiches",MEAT AND CHEESE PIE
1516,17,Sopas e caldos,8504501,"SOPA (LEGUMES, CARNE, ETC)",Soups and broths,"SOUP (VEGETABLES, MEAT, ETC)"
1517,17,Sopas e caldos,7801407,CANJA,Soups and broths,CHICKEN SOUP
1518,17,Sopas e caldos,8504506,SOPA DE FEIJAO,Soups and broths,BEAN SOUP
1519,17,Sopas e caldos,8504513,SOPA DE LEGUMES,Soups and broths,VEGETABLES SOUP
1520,17,Sopas e caldos,7007701,CALDO DE PEIXE,Soups and broths,FISH SOUP
1521,17,Sopas e caldos,8504517,SOPA / CALDO DE MANDIOCA / MANDIOQUINHA / BATATA BAR,Soups and broths,SOUP / CASSAVA CANDY / CASSAVA / POTATO BAR
1522,17,Sopas e caldos,8504503,SOPA / CREME DE ABOBORA,Soups and broths,PUMPKIN SOUP / CREAM
1523,17,Sopas e caldos,8504522,SOPA / CREME DE ERVILHA,Soups and broths,PEA SOUP / CREAM
1524,17,Sopas e caldos,8581301,SOPA INSTANTANEA,Soups and broths,INSTANT SOUP
1525,17,Sopas e caldos,8507301,CALDO VERDE,Soups and broths,GREEN SOUP
1526,17,Sopas e caldos,8504509,SOPA DE FRANGO COM LEGUMES,Soups and broths,CHICKEN SOUP WITH VEGETABLES
1527,17,Sopas e caldos,8504519,SOPA DE LEGUMES MACARRAO E CARNE,Soups and broths,MACARONI AND MEAT VEGETABLE SOUP
1528,17,Sopas e caldos,8503202,CALDO DE CARNE,Soups and broths,BROTH
1529,17,Sopas e caldos,8503203,CALDO DE FEIJAO,Soups and broths,BEAN BRUSH
1530,17,Sopas e caldos,8503204,CALDO DE MOCOTO,Soups and broths,MOCOTO BRUSH
1531,17,Sopas e caldos,8504507,SOPA DE FEIJAO COM MACARRAO,Soups and broths,BEAN SOUP WITH PASTA
1532,17,Sopas e caldos,8504521,SOPA DE TOMATE,Soups and broths,TOMATO SOUP
1533,17,Sopas e caldos,8504504,SOPA / CALDO DE CAMARAO,Soups and broths,SOUP / CHEESE BREAD
1534,17,Sopas e caldos,8504510,SOPA DE FUBA,Soups and broths,CORNMEAL SOUP
1535,17,Sopas e caldos,8502401,TACACA,Soups and broths,TACACA
1536,17,Sopas e caldos,8504511,SOPA DE FUBA COM COUVE / LEGUMES,Soups and broths,FUBA SOUP WITH Kale / VEGETABLES
1537,17,Sopas e caldos,7007101,TUCUPI EM CALDO,Soups and broths,TUCUPI IN CALDO
1538,17,Sopas e caldos,8579191,MISSOSHIRO,Soups and broths,MISSOCHIRO SOUP
1539,17,Sopas e caldos,8504515,SOPA DE ENTULHO,Soups and broths,SOUP OF SHRINK
1540,18,Suplementos,6906502,CONCENTRADO ALIMENTAR DIET SHAKE,Supplements,DIET SHAKE FOOD CONCENTRATE
1541,18,Suplementos,6580001,SUPLEMENTO PROTEICO E OUTROS,Supplements,PROTEIN SUPPLEMENT AND OTHERS
1542,18,Suplementos,6505102,"NUTREN, ENSURE, SUSTEN",Supplements,"NUTREN, ENSURE, SUSTEN"
1543,18,Suplementos,6906501,DIET SHAKE,Supplements,DIET SHAKE
1544,18,Suplementos,6580101,"VITAMINAS, MINERAIS E OUTROS",Supplements,"VITAMINS, MINERALS AND OTHERS"
1545,18,Suplementos,6505701,COMPLEMENTO ALIMENTAR DE QUALQUER SABOR,Supplements,FOOD SUPPLEMENT OF ANY FLAVOR
1546,18,Suplementos,6906503,HERBALIFE,Supplements,HERBALIFE
1547,18,Suplementos,6505101,SUSTAGEM,Supplements,SUSTAINING
1548,19,Molhos e condimentos,7001501,MOSTARDA MOLHO,Sauces and condiments,MUSTARD SAUCE
1549,19,Molhos e condimentos,7004802,KETCHUP,Sauces and condiments,KETCHUP
1550,19,Molhos e condimentos,7001001,CANELA,Sauces and condiments,LOWER LEG
1551,19,Molhos e condimentos,7003604,SHOYO,Sauces and condiments,SHOYO
1552,19,Molhos e condimentos,7006101,PIMENTA EM PO,Sauces and condiments,CHILLI POWDER
1553,19,Molhos e condimentos,7004803,CATCHUP,Sauces and condiments,CATCHUP
1554,19,Molhos e condimentos,7004801,MOLHO DE TOMATE,Sauces and condiments,TOMATO SAUCE
1555,19,Molhos e condimentos,7080301,MOLHO PARA SALADA,Sauces and condiments,SALAD DRESSING
1556,19,Molhos e condimentos,7080101,SAL,Sauces and condiments,SALT
1557,19,Molhos e condimentos,7080001,VINAGRE,Sauces and condiments,VINEGAR
1558,19,Molhos e condimentos,7003901,MOLHO TARTARO,Sauces and condiments,TARTAR SAUCE
1559,20,Preparações mistas,8579043,BATATA RECHEADA,Mixed preparations,STUFFED POTATO
1560,20,Preparações mistas,8500802,SALADA DE MAIONESE,Mixed preparations,MAYONNAISE SALAD
1561,20,Preparações mistas,8504801,SALPICAO,Mixed preparations,CHICKEN SALAD
1562,20,Preparações mistas,8273902,CAFE COM FARINHA,Mixed preparations,COFFEE WITH FLOUR
1563,20,Preparações mistas,8579192,MOUSSE DE CAMARAO,Mixed preparations,SHRIMP MOUSSE
1564,20,Preparações mistas,8580001,PRATO FEITO,Mixed preparations,PLATE DONE
1565,20,Preparações mistas,8581101,CAFE COM BOLO/ BISCOITO/ BOLACHA,Mixed preparations,COFFEE WITH CAKE / COOKIE / COOKIE
1566,20,Preparações mistas,8581001,CAFE COM PAO,Mixed preparations,COFFEE WITH BREAD
1567,20,Preparações mistas,7007502,CREME DE QUEIJO,Mixed preparations,CREAM CHEESE
1568,20,Preparações mistas,8580201,CUSCUZ DE ARROZ,Mixed preparations,RICE CUSCUS
1569,20,Preparações mistas,8580101,MEXIDO,Mixed preparations,MOVED
1570,20,Preparações mistas,8507503,POLENTA COM CARNE MOIDA E TOMATE,Mixed preparations,POLENTA WITH MILLED MEAT AND TOMATO
1571,20,Preparações mistas,8507502,ANGU COM CARNE MOIDA E TOMATE,Mixed preparations,ANGU WITH MILLED MEAT AND TOMATO
1572,20,Preparações mistas,8505701,"CARURU (QUIABO, AMENDOIM, CASTANHA DE CAJU, CAMARAO",Mixed preparations,"CARURU (Okra, PEANUT, CASHEW NUTS, SHRIMP"
1573,20,Preparações mistas,8581201,LEITE COM PAO OU BISCOITO/ BOLACHA,Mixed preparations,MILK WITH BREAD OR COOKIE / COOKIE
1574,20,Preparações mistas,8510901,SALADA DE BACALHAU COM BATATAS,Mixed preparations,COD SALAD WITH POTATOES
1575,20,Preparações mistas,7702101,COZIDO,Mixed preparations,COOKED
1576,20,Preparações mistas,8579224,PIMENTAO RECHEADO,Mixed preparations,STUFFED PEPPER
1577,20,Preparações mistas,8579232,"SUFLE DE LEGUMES (CHUCHU, CENOURA, ALHO-PORO)",Mixed preparations,"VEGETABLE SUFLE (CHUCHU, CARROT, Leek)"
1578,20,Preparações mistas,8579047,BERINJELA / BERINGELA RECHEADA COM LEGUMES E QUEIJO,Mixed preparations,EGGPLANT / EGGPLANT FILLED WITH VEGETABLES AND CHEESE
1579,20,Preparações mistas,8579132,CREME DE ESPINAFRE,Mixed preparations,SPINACH CREAM
1580,20,Preparações mistas,8579272,SUFLE DE FRANGO OU GALINHA,Mixed preparations,CHICKEN OR CHICKEN SUFLE
1581,20,Preparações mistas,8507501,ANGU A BAIANA,Mixed preparations,ANGU A BAIANA
1582,20,Preparações mistas,8579042,BATATA COM MOLHO BRANCO E QUEIJO,Mixed preparations,POTATO WITH WHITE SAUCE AND CHEESE
1583,20,Preparações mistas,8579048,BERINJELA / BERINGELA RECHEADA COM CARNE MOIDA,Mixed preparations,EGGPLANT / EGGPLANT FILLED WITH MILLED MEAT
1584,20,Preparações mistas,8579171,LEGUMES RECHEADOS COM CARNE,Mixed preparations,MEAT STUFFED VEGETABLES
1585,20,Preparações mistas,8510801,SALADA DE ATUM,Mixed preparations,TUNA SALAD
1586,20,Preparações mistas,8506901,SUFLE,Mixed preparations,SUFLE
1587,20,Preparações mistas,8579269,SUFLE DE BACALHAU,Mixed preparations,COD SUFLE
1588,20,Preparações mistas,8579202,PACOCA DE PINHAO,Mixed preparations,PINE POCKET
1589,20,Preparações mistas,8510902,SALADA DE BATATA E ATUM,Mixed preparations,POTATO AND TUNA SALAD
1590,20,Preparações mistas,8582001,MAIONESE DE CAMARAO,Mixed preparations,CAMEROON MAYONNAISE
